0,1.715688
0.001,1.715688
0.002,1.719716
0.003,1.71891
0.004,1.715688
0.005,1.714882
0.006000001,1.830899
0.007,1.627819
0.008000001,1.620568
0.009,1.615734
0.01,1.614928
0.011,1.620568
0.012,1.613317
0.013,1.608482
0.014,1.607677
0.015,1.609288
0.016,1.606065
0.017,1.601231
0.018,1.614928
0.019,1.597203
0.02,1.595592
0.021,1.602037
0.022,1.592369
0.023,1.598814
0.024,1.606065
0.025,1.593175
0.026,1.596397
0.027,1.597203
0.028,1.579478
0.029,1.588341
0.03,1.589952
0.031,1.594786
0.032,1.598814
0.033,1.600426
0.034,1.598814
0.035,1.601231
0.03599999,1.606871
0.03699999,1.602037
0.03799999,1.612511
0.03899999,1.596397
0.03999999,1.589952
0.04099998,1.608482
0.04199998,1.609288
0.04299998,1.597203
0.04399998,1.603648
0.04499998,1.606871
0.04599998,1.598814
0.04699997,1.615734
0.04799997,1.610094
0.04899997,1.616539
0.04999997,1.614928
0.05099997,1.614122
0.05199997,1.615734
0.05299997,1.612511
0.05399997,1.614122
0.05499996,1.609288
0.05599996,1.612511
0.05699996,1.614928
0.05799995,1.622985
0.05899996,1.625402
0.05999995,1.612511
0.06099996,1.624596
0.06199995,1.631847
0.06299995,1.621373
0.06399995,1.618956
0.06499995,1.618956
0.06599996,1.669764
0.06699996,1.632653
0.06799996,1.635875
0.06899996,1.657679
0.06999996,1.647961
0.07099997,1.627013
0.07199997,1.626207
0.07299996,1.651234
0.07399997,1.639904
0.07499998,1.663319
0.07599998,1.654456
0.07699997,1.643932
0.07799998,1.644738
0.07899999,1.677821
0.07999998,1.658485
0.08099998,1.661707
0.08199999,1.660902
0.08299999,1.66493
0.084,1.696352
0.08499999,1.67057
0.08599999,1.652039
0.087,1.678627
0.088,1.6891
0.089,1.669764
0.09,1.680238
0.091,1.678627
0.09200001,1.663319
0.09300001,1.692323
0.09400002,1.76
0.09500002,1.689906
0.09600001,1.693129
0.09700002,1.745498
0.09800002,1.692323
0.09900002,1.69474
0.1,1.695546
0.101,1.716493
0.102,1.699574
0.103,1.703603
0.104,1.705214
0.105,1.706825
0.106,1.722133
0.107,1.715688
0.108,1.704408
0.109,1.764028
0.11,1.728579
0.111,1.734218
0.112,1.698769
0.113,1.736635
0.1140001,1.753555
0.1150001,1.749526
0.1160001,1.740664
0.1170001,1.723744
0.1180001,1.762417
0.1190001,1.800284
0.1200001,1.72455
0.1210001,1.741469
0.1220001,1.734218
0.1230001,1.831705
0.1240001,1.749526
0.1250001,1.760806
0.1260001,1.742275
0.1270001,1.78981
0.1280001,1.841373
0.1290001,1.753555
0.1300001,1.770474
0.1310001,1.787393
0.1320001,1.863983
0.1330001,1.850236
0.1340001,1.796255
0.1350001,1.813175
0.1360001,1.816397
0.1370001,1.822037
0.1380001,1.851041
0.1390001,1.925214
0.1400001,1.905072
0.1410001,1.818814
0.1420001,1.850236
0.1430001,1.845402
0.1440001,1.853458
0.1450001,1.856731
0.1460001,1.936493
0.1470001,1.916352
0.1480001,1.956635
0.1490001,1.886541
0.1500001,1.892181
0.1510001,1.902655
0.1520001,1.927631
0.1530001,1.947773
0.1540001,1.92038
0.1550001,1.940522
0.1560001,1.988057
0.1570001,1.964692
0.1580001,2.019478
0.1590001,2.016255
0.1600001,2.018672
0.1610001,1.94455
0.1620002,1.981611
0.1630002,1.982417
0.1640002,1.970332
0.1650002,2.013033
0.1660002,2.030758
0.1670002,2.000947
0.1680002,2.013838
0.1690002,2.064646
0.1700002,2.019478
0.1710002,2.062179
0.1720002,2.118627
0.1730002,2.057345
0.1740002,2.077537
0.1750002,2.117015
0.1760002,2.096068
0.1770002,2.129906
0.1780002,2.17019
0.1790002,2.130712
0.1800002,2.125878
0.1810002,2.148437
0.1820002,2.142797
0.1830002,2.163744
0.1840002,2.173413
0.1850002,2.158105
0.1860002,2.148437
0.1870002,2.183081
0.1880002,2.166967
0.1890002,2.180664
0.1900002,2.196777
0.1910002,2.244312
0.1920002,2.191138
0.1930002,2.204834
0.1940002,2.199194
0.1950002,2.206445
0.1960002,2.211279
0.1970002,2.208862
0.1980002,2.214502
0.1990002,2.234644
0.2000002,2.208057
0.2010002,2.233838
0.2020002,2.237867
0.2030002,2.206445
0.2040002,2.221753
0.2050002,2.246729
0.2060002,2.209668
0.2070002,2.234644
0.2080002,2.285452
0.2090003,2.250757
0.2100003,2.187109
0.2110003,2.227393
0.2120003,2.217725
0.2130002,2.241895
0.2140002,2.23545
0.2150002,2.198389
0.2160003,2.237061
0.2170003,2.277395
0.2180003,2.277395
0.2190003,2.277395
0.2200003,2.238672
0.2210003,2.232227
0.2220003,2.238672
0.2230003,2.240284
0.2240003,2.237061
0.2250003,2.258814
0.2260003,2.256397
0.2270003,2.264454
0.2280003,2.264454
0.2290003,2.258009
0.2300003,2.258009
0.2310003,2.335404
0.2320003,2.274173
0.2330003,2.272561
0.2340003,2.329764
0.2350003,2.314456
0.2360003,2.286258
0.2370003,2.334598
0.2380003,2.296731
0.2390003,2.291897
0.2400003,2.320902
0.2410003,2.303177
0.2420003,2.303177
0.2430003,2.328959
0.2440003,2.297537
0.2450003,2.28948
0.2460003,2.317679
0.2470003,2.361991
0.2480003,2.346684
0.2490003,2.401469
0.2500003,2.311234
0.2510003,2.314456
0.2520003,2.315262
0.2530003,2.310428
0.2540003,2.316068
0.2550003,2.349906
0.2560003,2.33621
0.2570002,2.348295
0.2580002,2.371659
0.2590002,2.320902
0.2600002,2.098485
0.2610002,2.33621
0.2620002,2.334598
0.2630002,2.342655
0.2640002,2.340238
0.2650001,2.33621
0.2660001,2.312845
0.2670001,2.338627
0.2680001,2.349906
0.2690001,2.373271
0.2700001,2.378911
0.2710001,2.39583
0.2720001,2.143603
0.273,2.220142
0.274,2.463506
0.275,2.378911
0.276,2.35474
0.277,2.36602
0.278,2.363603
0.2789999,2.386967
0.2799999,2.400664
0.2809999,2.401469
0.2819999,2.382133
0.2829999,2.381327
0.2839999,2.382939
0.2849999,2.40872
0.2859999,2.397441
0.2869998,2.418389
