0,2.411943
0.001,2.406303
0.002,2.407109
0.003,2.409526
0.004,2.405498
0.005,2.407109
0.006000001,2.478059
0.007,1.897015
0.008000001,1.85507
0.009,1.839762
0.01,1.847013
0.011,1.921186
0.012,1.842179
0.013,1.839762
0.014,1.829288
0.015,1.842179
0.016,1.916352
0.017,1.857537
0.018,1.85507
0.019,1.838151
0.02,1.842985
0.021,1.85507
0.022,1.841373
0.023,1.846207
0.024,1.84379
0.025,1.851847
0.026,1.984028
0.027,1.851041
0.028,1.850236
0.029,1.838956
0.03,2.021895
0.031,1.841373
0.032,1.859954
0.033,1.86076
0.034,1.872039
0.035,1.867205
0.03599999,1.856731
0.03699999,1.86076
0.03799999,1.854264
0.03899999,1.877679
0.03999999,1.850236
0.04099998,1.93891
0.04199998,1.870428
0.04299998,1.884125
0.04399998,1.859149
0.04499998,2.041231
0.04599998,1.852653
0.04699997,2.081566
0.04799997,1.858343
0.04899997,1.937299
0.04999997,1.87929
0.05099997,1.917157
0.05199997,1.888153
0.05299997,1.924408
0.05399997,2.103319
0.05499996,1.921186
0.05599996,2.046871
0.05699996,1.921186
0.05799995,1.941327
0.05899996,2.054122
0.05999995,1.931659
0.06099996,1.967109
0.06199995,2.176635
0.06299995,2.071092
0.06399995,1.994502
0.06499995,2.112987
0.06599996,1.97436
0.06699996,2.01545
0.06799996,2.066258
0.06899996,2.064646
0.06999996,2.025923
0.07099997,2.088817
0.07199997,2.123461
0.07299996,2.293509
0.07399997,2.060568
0.07499998,2.074314
0.07599998,2.125072
0.07699997,2.185498
0.07799998,2.324124
0.07899999,2.167773
0.07999998,2.131517
0.08099998,2.179858
0.08199999,2.232227
0.08299999,2.283841
0.084,2.341044
0.08499999,2.133934
0.08599999,2.181469
0.087,2.199194
0.088,2.243506
0.089,2.303982
0.09,2.344266
0.091,2.374076
0.09200001,2.180664
0.09300001,2.222559
0.09400002,2.244312
0.09500002,2.283841
0.09600001,2.296731
0.09700002,2.372465
0.09800002,2.383744
0.09900002,2.376493
0.1,2.345878
0.101,2.252369
0.102,2.263648
0.103,2.279006
0.104,2.313651
0.105,2.312039
0.106,2.389384
0.107,2.404692
0.108,2.305594
0.109,2.251563
0.11,2.278201
0.111,2.279812
0.112,2.280618
0.113,2.3491
0.1140001,2.344266
0.1150001,2.382939
0.1160001,2.375688
0.1170001,2.406303
0.1180001,2.407915
0.1190001,2.407109
0.1200001,2.409526
0.1210001,2.272561
0.1220001,2.291897
0.1230001,2.291897
0.1240001,2.274173
0.1250001,2.283841
0.1260001,2.287063
0.1270001,2.297537
0.1280001,2.321707
0.1290001,2.311234
0.1300001,2.291092
0.1310001,2.28948
0.1320001,2.334598
0.1330001,2.32493
0.1340001,2.351517
0.1350001,2.331376
0.1360001,2.316873
0.1370001,2.366825
0.1380001,2.350712
0.1390001,2.315262
0.1400001,2.343461
0.1410001,2.323319
0.1420001,2.328959
0.1430001,2.303982
0.1440001,2.341849
0.1450001,2.32493
0.1460001,2.33621
0.1470001,2.328153
0.1480001,2.329764
0.1490001,2.311234
0.1500001,2.329764
0.1510001,2.312845
0.1520001,2.312845
0.1530001,2.311234
0.1540001,2.308817
0.1550001,2.296731
0.1560001,2.303982
0.1570001,2.303177
0.1580001,2.299954
0.1590001,2.283841
0.1600001,2.260426
0.1610001,2.266065
0.1620002,2.227393
0.1630002,2.256397
0.1640002,2.250757
0.1650002,2.27095
0.1660002,2.270144
0.1670002,2.266065
0.1680002,2.261231
0.1690002,2.256397
0.1700002,2.260426
0.1710002,2.252369
0.1720002,2.253175
0.1730002,2.243506
0.1740002,2.241089
0.1750002,2.244312
0.1760002,2.237061
0.1770002,2.23545
0.1780002,2.219336
0.1790002,2.222559
0.1800002,2.214502
0.1810002,2.212891
0.1820002,2.202417
0.1830002,2.207251
0.1840002,2.208057
0.1850002,2.195166
0.1860002,2.19436
0.1870002,2.19436
0.1880002,2.181469
0.1890002,2.190332
0.1900002,2.185498
0.1910002,2.183081
0.1920002,2.176635
0.1930002,2.170995
0.1940002,2.163744
0.1950002,2.155688
0.1960002,2.144408
0.1970002,2.146825
0.1980002,2.144408
0.1990002,2.142797
0.2000002,2.142797
0.2010002,2.135546
0.2020002,2.132323
0.2030002,2.121044
0.2040002,2.118627
0.2050002,2.121044
0.2060002,2.115404
0.2070002,2.118627
0.2080002,2.11621
0.2090003,2.09929
0.2100003,2.100096
0.2110003,2.096068
0.2120003,2.090428
0.2130002,2.092039
0.2140002,2.083177
0.2150002,2.088817
0.2160003,2.078343
0.2170003,2.04526
0.2180003,2.030758
0.2190003,2.014644
0.2200003,2.054122
0.2210003,2.001753
0.2220003,2.060568
0.2230003,2.054122
0.2240003,2.052511
0.2250003,2.053317
0.2260003,1.908295
0.2270003,1.988862
0.2280003,1.97436
0.2290003,1.987251
0.2300003,2.007393
0.2310003,2.010616
0.2320003,2.018672
0.2330003,2.026729
0.2340003,2.005782
0.2350003,2.013033
0.2360003,1.947773
0.2370003,1.941327
0.2380003,1.925214
0.2390003,1.930048
0.2400003,1.908295
0.2410003,1.906683
0.2420003,1.911518
0.2430003,1.906683
0.2440003,1.901849
0.2450003,1.894598
0.2460003,1.950996
0.2470003,1.885736
0.2480003,2.001753
0.2490003,1.864788
0.2500003,1.895404
0.2510003,1.905878
0.2520003,1.921991
0.2530003,1.893793
0.2540003,1.618151
0.2550003,1.885736
0.2560003,1.651234
0.2570002,1.857537
0.2580002,1.987251
0.2590002,1.854264
0.2600002,2.059762
0.2610002,1.877679
0.2620002,2.088011
0.2630002,1.94455
0.2640002,1.942939
0.2650001,1.827677
0.2660001,1.841373
0.2670001,1.81398
0.2680001,1.871234
0.2690001,1.609288
0.2700001,1.81962
0.2710001,1.89621
0.2720001,1.805118
0.273,2.03398
0.274,1.950996
0.275,1.807535
0.276,1.884125
0.277,1.787393
0.278,1.895404
0.2789999,1.731801
0.2799999,1.917157
0.2809999,1.801895
0.2819999,1.905878
0.2829999,1.775308
0.2839999,1.857537
0.2849999,1.549668
0.2859999,1.822843
0.2869998,1.87929
0.2879998,1.900238
0.2889998,1.91474
0.2899998,1.868011
0.2909998,1.775308
0.2919998,1.826871
0.2929998,1.802701
0.2939998,1.798672
0.2949997,1.703603
0.2959997,1.766445
0.2969997,1.766445
0.2979997,1.801089
0.2989997,1.760806
0.2999997,1.769668
0.3009997,1.822037
0.3019997,1.751137
0.3029996,1.745498
0.3039996,1.738247
0.3049996,1.742275
0.3059996,1.741469
0.3069996,1.743081
0.3079996,1.767251
0.3089996,1.761611
0.3099996,1.758389
0.3109995,1.75436
0.3119995,1.764028
0.3129995,1.755972
0.3139995,1.75436
0.3149995,1.756777
0.3159995,1.76
0.3169995,1.756777
0.3179995,1.753555
0.3189994,1.762417
0.3199994,1.756777
0.3209994,1.751943
0.3219994,1.750332
0.3229994,1.758389
0.3239994,1.756777
0.3249994,1.759194
0.3259994,1.75436
0.3269993,1.769668
0.3279993,1.758389
0.3289993,1.747109
0.3299993,1.76564
0.3309993,1.743886
0.3319993,1.745498
